time;surface;reduction;melodyPC;melodyMIDI
329;[0 0 4 7];;;
329.5;[9 0 3 7 10];;;
330;[0 0 4 7 10];;;
330.5;[0 0 4 7];;;
331;[9 0 3 7 10];;;
331.5;[0 0 4 7 17];;;
332;[0 0 4 7];[0 0 4 7];;
332.5;[0 0 4 7 15];;;
333;[0 0 4 7];;;
333.5;[0 0 4 7 17];;;
334;[9 0 3 7 10];;;
334.5;[0 0 4 7];;;
335;[0 0 4 7 17];;;
335.5;[0 0 4 7];;;
336;[7 0 4 7];[7 0 4 7];;
336.5;[7 0 4 7 14];;;
336.75;[7 0 4 7];;;
337;[7 0 4 7 11];;;
337.5;[7 0 4 7];;;
338;[7 0 4 7 13];;;
338.5;[7 0 4 7 14];;;
339;[7 0 4 7 15];;;
339.5;[7 0 4 7];;;
340;[0 0 4 7];[0 0 4 7];;
341;[7 0 4 7];[7 0 4 7];;
342;[0 0 4 7];[0 0 4 7];;
